,unres,resid,Country_ru,year_ru,vote_ru,Country_tr,year_tr,vote_tr,vote_rutr
4848,R/64/157,64058,RUS,2009,1,TUR,2009,3,Disagreed
4849,R/64/195,64059,RUS,2009,1,TUR,2009,1,Agreed
4850,R/64/185,64060,RUS,2009,1,TUR,2009,1,Agreed
4851,R/64/188,64061,RUS,2009,2,TUR,2009,2,Agreed
4852,R/64/209,64062,RUS,2009,1,TUR,2009,2,Disagreed
4853,R/64/197,64063,RUS,2009,1,TUR,2009,1,Agreed
4854,R/64/189,64064,RUS,2009,1,TUR,2009,2,Disagreed
4855,R/64/238,64065,RUS,2009,3,TUR,2009,1,Disagreed
4856,R/64/254,64066,RUS,2010,2,TUR,2010,1,Disagreed
4857,R/64/282,64067,RUS,2010,1,TUR,2010,1,Agreed
4858,R/64/292,64068,RUS,2010,1,TUR,2010,2,Disagreed
4859,R/64/296,64069,RUS,2010,3,TUR,2010,2,Disagreed
4860,R/65/6,65001,RUS,2010,1,TUR,2010,1,Agreed
4861,R/65/16,65002,RUS,2010,1,TUR,2010,1,Agreed
4862,R/65/15,65003,RUS,2010,1,TUR,2010,1,Agreed
4863,R/65/13,65004,RUS,2010,2,TUR,2010,1,Disagreed
4864,R/65/14,65005,RUS,2010,2,TUR,2010,1,Disagreed
4865,R/65/18,65006,RUS,2010,1,TUR,2010,1,Agreed
4866,R/65/17,65007,RUS,2010,1,TUR,2010,1,Agreed
4867,R/65/37,65008,RUS,2010,1,TUR,2010,3,Disagreed
4868,R/65/43,65009,RUS,2010,2,TUR,2010,2,Agreed
4869,R/65/44,65010,RUS,2010,1,TUR,2010,1,Agreed
4870,R/65/46,65011,RUS,2010,2,TUR,2010,1,Disagreed
4871,R/65/48,65012,RUS,2010,2,TUR,2010,1,Disagreed
4872,R/65/49,65013,RUS,2010,1,TUR,2010,1,Agreed
4873,R/65/51,65014,RUS,2010,1,TUR,2010,1,Agreed
4874,R/65/66,65015,RUS,2010,1,TUR,2010,1,Agreed
4875,R/65/68,65016,RUS,2010,1,TUR,2010,1,Agreed
4876,R/65/71,65017,RUS,2010,2,TUR,2010,2,Agreed
4877,R/65/73,65018,RUS,2010,1,TUR,2010,1,Agreed
4878,R/65/75,65019,RUS,2010,1,TUR,2010,1,Agreed
4879,R/65/76,65020,RUS,2010,3,TUR,2010,3,Agreed
4880,R/65/88,65021,RUS,2010,1,TUR,2010,1,Agreed
4881,R/65/91,65022,RUS,2010,1,TUR,2010,1,Agreed
4882,R/65/54,65023,RUS,2010,1,TUR,2010,2,Disagreed
4883,R/65/55,65024,RUS,2010,2,TUR,2010,2,Agreed
4884,R/65/56,65025,RUS,2010,2,TUR,2010,3,Disagreed
4885,R/65/58,65026,RUS,2010,1,TUR,2010,1,Agreed
4886,R/65/59,65027,RUS,2010,1,TUR,2010,1,Agreed
4887,R/65/60,65028,RUS,2010,2,TUR,2010,3,Disagreed
4888,R/65/65,65029,RUS,2010,1,TUR,2010,1,Agreed
4889,R/65/80,65030,RUS,2010,2,TUR,2010,3,Disagreed
4890,R/65/72,65031,RUS,2010,1,TUR,2010,1,Agreed
4891,R/65/100,65032,RUS,2010,1,TUR,2010,1,Agreed
4892,R/65/101,65033,RUS,2010,1,TUR,2010,1,Agreed
4893,R/65/102,65034,RUS,2010,2,TUR,2010,1,Disagreed
4894,R/65/103,65035,RUS,2010,1,TUR,2010,1,Agreed
4895,R/65/104,65036,RUS,2010,1,TUR,2010,1,Agreed
4896,R/65/105,65037,RUS,2010,1,TUR,2010,1,Agreed
4897,R/65/106,65038,RUS,2010,1,TUR,2010,1,Agreed
4898,R/65/109,65039,RUS,2010,1,TUR,2010,1,Agreed
4899,R/65/110,65040,RUS,2010,2,TUR,2010,2,Agreed
4900,R/65/116,65041,RUS,2010,1,TUR,2010,1,Agreed
4901,R/65/117,65042,RUS,2010,1,TUR,2010,1,Agreed
4902,R/65/118,65043,RUS,2010,1,TUR,2010,1,Agreed
4903,R/65/119,65044,RUS,2010,1,TUR,2010,1,Agreed
4904,R/65/99,65045,RUS,2010,1,TUR,2010,1,Agreed
4905,R/65/98,65046,RUS,2010,1,TUR,2010,1,Agreed
4906,R/65/147,65047,RUS,2010,1,TUR,2010,1,Agreed
4907,R/65/142,65048,RUS,2010,2,TUR,2010,2,Agreed
4908,R/65/202,65049,RUS,2010,1,TUR,2010,1,Agreed
4909,R/65/203,65050,RUS,2010,1,TUR,2010,3,Disagreed
4910,R/65/199,65051,RUS,2010,1,TUR,2010,1,Agreed
4911,R/65/206,65052,RUS,2010,1,TUR,2010,1,Agreed
4912,R/65/208,65053,RUS,2010,2,TUR,2010,2,Agreed
4913,R/65/216,65054,RUS,2010,1,TUR,2010,3,Disagreed
4914,R/65/217,65055,RUS,2010,1,TUR,2010,3,Disagreed
4915,R/65/219,65056,RUS,2010,1,TUR,2010,2,Disagreed
4916,R/65/222,65057,RUS,2010,1,TUR,2010,3,Disagreed
4917,R/65/223,65058,RUS,2010,1,TUR,2010,3,Disagreed
4918,R/65/224,65059,RUS,2010,1,TUR,2010,1,Agreed
4919,R/65/225,65060,RUS,2010,3,TUR,2010,1,Disagreed
4920,R/65/195,65061,RUS,2010,1,TUR,2010,1,Agreed
4921,R/65/226,65062,RUS,2010,3,TUR,2010,8,Disagreed
4922,R/65/272,65063,RUS,2011,1,TUR,2011,1,Agreed
4923,R/65/276,65064,RUS,2011,1,TUR,2011,1,Agreed
4924,R/65/281,65065,RUS,2011,1,TUR,2011,1,Agreed
4925,R/65/287,65066,RUS,2011,3,TUR,2011,2,Disagreed
4926,R/65/303,65067,RUS,2011,1,TUR,2011,8,Disagreed
4927,R/66/11,66001,RUS,2011,1,TUR,2011,8,Disagreed
4928,R/66/12,66002,RUS,2011,2,TUR,2011,1,Disagreed
4929,R/66/136,66003,RUS,2011,1,TUR,2011,1,Agreed
4930,R/66/14,66004,RUS,2011,2,TUR,2011,1,Disagreed
4931,R/66/143,66005,RUS,2011,1,TUR,2011,1,Agreed
4932,R/66/144,66006,RUS,2011,1,TUR,2011,1,Agreed
4933,R/66/146,66007,RUS,2011,1,TUR,2011,1,Agreed
4934,R/66/147,66008,RUS,2011,1,TUR,2011,3,Disagreed
4935,R/66/15,66009,RUS,2011,2,TUR,2011,1,Disagreed
4936,R/66/153,66010,RUS,2011,1,TUR,2011,3,Disagreed
4937,R/66/154,66011,RUS,2011,1,TUR,2011,3,Disagreed
4938,R/66/155,66012,RUS,2011,1,TUR,2011,1,Agreed
4939,R/66/156,66013,RUS,2011,1,TUR,2011,3,Disagreed
4940,R/66/159,66014,RUS,2011,1,TUR,2011,3,Disagreed
4941,R/66/16,66015,RUS,2011,1,TUR,2011,1,Agreed
4942,R/66/161,66016,RUS,2011,1,TUR,2011,3,Disagreed
4943,R/66/17,66017,RUS,2011,1,TUR,2011,1,Agreed
4944,R/66/174,66018,RUS,2011,3,TUR,2011,1,Disagreed
4945,R/66/175,66019,RUS,2011,3,TUR,2011,8,Disagreed
4946,R/66/176,66020,RUS,2011,2,TUR,2011,1,Disagreed
4947,R/66/18,66021,RUS,2011,1,TUR,2011,1,Agreed
4948,R/66/186,66022,RUS,2011,1,TUR,2011,2,Disagreed
4949,R/66/19,66023,RUS,2011,1,TUR,2011,1,Agreed
4950,R/66/192,66024,RUS,2011,1,TUR,2011,1,Agreed
4951,R/66/195,66025,RUS,2011,1,TUR,2011,1,Agreed
4952,R/66/1A,66026,RUS,2011,1,TUR,2011,1,Agreed
4953,R/66/21,66027,RUS,2011,1,TUR,2011,1,Agreed
4954,R/66/22,66028,RUS,2011,1,TUR,2011,2,Disagreed
4955,R/66/225,66029,RUS,2011,1,TUR,2011,1,Agreed
4956,R/66/230,66030,RUS,2011,3,TUR,2011,1,Disagreed
4957,R/66/231,66031,RUS,2011,1,TUR,2011,3,Disagreed
4958,R/66/26,66032,RUS,2011,2,TUR,2011,2,Agreed
4959,R/66/27,66033,RUS,2011,1,TUR,2011,1,Agreed
4960,R/66/28,66034,RUS,2011,3,TUR,2011,8,Disagreed
4961,R/66/29,66035,RUS,2011,2,TUR,2011,1,Disagreed
4962,R/66/32,66036,RUS,2011,1,TUR,2011,2,Disagreed
4963,R/66/33,66037,RUS,2011,1,TUR,2011,1,Agreed
4964,R/66/37,66038,RUS,2011,2,TUR,2011,1,Disagreed
4965,R/66/39,66039,RUS,2011,1,TUR,2011,1,Agreed
4966,R/66/40,66040,RUS,2011,2,TUR,2011,1,Disagreed
4967,R/66/44,66041,RUS,2011,1,TUR,2011,1,Agreed
4968,R/66/45,66042,RUS,2011,1,TUR,2011,1,Agreed
4969,R/66/46,66043,RUS,2011,3,TUR,2011,3,Agreed
4970,R/66/48,66044,RUS,2011,2,TUR,2011,3,Disagreed
4971,R/66/49,66045,RUS,2011,1,TUR,2011,1,Agreed
4972,R/66/51,66046,RUS,2011,2,TUR,2011,3,Disagreed
4973,R/66/57,66047,RUS,2011,2,TUR,2011,3,Disagreed
4974,R/66/6,66048,RUS,2011,1,TUR,2011,1,Agreed
4975,R/66/61,66049,RUS,2011,1,TUR,2011,1,Agreed
4976,R/66/64,66050,RUS,2011,1,TUR,2011,1,Agreed
4977,R/66/72,66051,RUS,2011,1,TUR,2011,1,Agreed
4978,R/66/73,66052,RUS,2011,1,TUR,2011,1,Agreed
4979,R/66/74,66053,RUS,2011,1,TUR,2011,1,Agreed
4980,R/66/75,66054,RUS,2011,1,TUR,2011,1,Agreed
4981,R/66/76,66055,RUS,2011,2,TUR,2011,1,Disagreed
4982,R/66/77,66056,RUS,2011,1,TUR,2011,1,Agreed
4983,R/66/78,66057,RUS,2011,1,TUR,2011,1,Agreed
4984,R/66/79,66058,RUS,2011,1,TUR,2011,1,Agreed
4985,R/66/80,66059,RUS,2011,1,TUR,2011,1,Agreed
4986,R/66/82,66060,RUS,2011,1,TUR,2011,1,Agreed
4987,R/66/83,66061,RUS,2011,1,TUR,2011,1,Agreed
4988,R/66/84,66062,RUS,2011,2,TUR,2011,2,Agreed
4989,R/66/90,66063,RUS,2011,1,TUR,2011,1,Agreed
4990,R/66/257,66064,RUS,2012,1,TUR,2012,3,Disagreed
4991,R/66/253,66065,RUS,2012,3,TUR,2012,1,Disagreed
4992,R/67/4,67001,RUS,2012,1,TUR,2012,1,Agreed
4993,R/67/19,67002,RUS,2012,1,TUR,2012,1,Agreed
4994,R/67/20,67003,RUS,2012,2,TUR,2012,1,Disagreed
4995,R/67/21,67004,RUS,2012,2,TUR,2012,1,Disagreed
4996,R/67/22,67005,RUS,2012,1,TUR,2012,1,Agreed
4997,R/67/23,67006,RUS,2012,1,TUR,2012,1,Agreed
4998,R/67/24,67007,RUS,2012,1,TUR,2012,1,Agreed
4999,R/67/25,67008,RUS,2012,1,TUR,2012,1,Agreed
5000,R/67/29,67009,RUS,2012,2,TUR,2012,2,Agreed
5001,R/67/30,67010,RUS,2012,1,TUR,2012,1,Agreed
5002,R/67/31,67011,RUS,2012,1,TUR,2012,1,Agreed
5003,R/67/32,67012,RUS,2012,2,TUR,2012,1,Disagreed
5004,R/67/33,67013,RUS,2012,3,TUR,2012,3,Agreed
5005,R/67/34,67014,RUS,2012,3,TUR,2012,1,Disagreed
5006,R/67/35,67015,RUS,2012,1,TUR,2012,1,Agreed
5007,R/67/36,67016,RUS,2012,2,TUR,2012,2,Agreed
5008,R/67/38,67017,RUS,2012,1,TUR,2012,2,Disagreed
5009,R/67/39,67018,RUS,2012,1,TUR,2012,1,Agreed
5010,R/67/42,67019,RUS,2012,1,TUR,2012,1,Agreed
5011,R/67/43,67020,RUS,2012,1,TUR,2012,1,Agreed
5012,R/67/45,67021,RUS,2012,2,TUR,2012,3,Disagreed
5013,R/67/46,67022,RUS,2012,3,TUR,2012,2,Disagreed
5014,R/67/53,67023,RUS,2012,1,TUR,2012,1,Agreed
5015,R/67/55,67024,RUS,2012,3,TUR,2012,1,Disagreed
5016,R/67/56,67025,RUS,2012,3,TUR,2012,2,Disagreed
5017,R/67/59,67026,RUS,2012,1,TUR,2012,1,Agreed
5018,R/67/60,67027,RUS,2012,2,TUR,2012,3,Disagreed
5019,R/67/62,67028,RUS,2012,2,TUR,2012,1,Disagreed
5020,R/67/64,67029,RUS,2012,2,TUR,2012,3,Disagreed
5021,R/67/73,67030,RUS,2012,1,TUR,2012,1,Agreed
5022,R/67/76,67031,RUS,2012,1,TUR,2012,1,Agreed
5023,R/67/78,67032,RUS,2012,1,TUR,2012,3,Disagreed
5024,R/67/114,67033,RUS,2012,1,TUR,2012,1,Agreed
5025,R/67/115,67034,RUS,2012,1,TUR,2012,1,Agreed
5026,R/67/116,67035,RUS,2012,1,TUR,2012,1,Agreed
5027,R/67/117,67036,RUS,2012,1,TUR,2012,1,Agreed
5028,R/67/118,67037,RUS,2012,2,TUR,2012,1,Disagreed
5029,R/67/119,67038,RUS,2012,1,TUR,2012,1,Agreed
5030,R/67/120,67039,RUS,2012,1,TUR,2012,1,Agreed
5031,R/67/121,67040,RUS,2012,1,TUR,2012,1,Agreed
5032,R/67/122,67041,RUS,2012,1,TUR,2012,1,Agreed
5033,R/67/125,67042,RUS,2012,1,TUR,2012,1,Agreed
5034,R/67/126,67043,RUS,2012,1,TUR,2012,1,Agreed
5035,R/67/127,67044,RUS,2012,2,TUR,2012,1,Disagreed
5036,R/67/133,67045,RUS,2012,1,TUR,2012,1,Agreed
5037,R/67/134,67046,RUS,2012,1,TUR,2012,1,Agreed
5038,R/67/139,67047,RUS,2012,2,TUR,2012,2,Agreed
5039,R/67/154,67048,RUS,2012,1,TUR,2012,1,Agreed
5040,R/67/155,67049,RUS,2012,1,TUR,2012,1,Agreed
5041,R/67/158,67050,RUS,2012,1,TUR,2012,1,Agreed
5042,R/67/159,67051,RUS,2012,1,TUR,2012,3,Disagreed
5043,R/67/162,67052,RUS,2012,1,TUR,2012,1,Agreed
5044,R/67/165,67053,RUS,2012,1,TUR,2012,3,Disagreed
5045,R/67/168,67054,RUS,2012,2,TUR,2012,2,Agreed
5046,R/67/170,67055,RUS,2012,1,TUR,2012,3,Disagreed
5047,R/67/171,67056,RUS,2012,1,TUR,2012,1,Agreed
5048,R/67/173,67057,RUS,2012,1,TUR,2012,3,Disagreed
5049,R/67/175,67058,RUS,2012,1,TUR,2012,3,Disagreed
5050,R/67/176,67059,RUS,2012,1,TUR,2012,1,Agreed
5051,R/67/182,67060,RUS,2012,3,TUR,2012,8,Disagreed
5052,R/67/183,67061,RUS,2012,3,TUR,2012,1,Disagreed
5053,R/67/201,67062,RUS,2012,1,TUR,2012,1,Agreed
5054,R/67/202,67063,RUS,2012,1,TUR,2012,3,Disagreed
5055,R/67/217,67064,RUS,2012,1,TUR,2012,2,Disagreed
5056,R/67/219,67065,RUS,2012,1,TUR,2012,2,Disagreed
5057,R/67/229,67066,RUS,2012,1,TUR,2012,1,Agreed
5058,R/67/234,67067,RUS,2012,1,TUR,2012,1,Agreed
5059,R/67/243,67068,RUS,2012,2,TUR,2012,1,Disagreed
5060,R/68/8,68001,RUS,2013,1,TUR,2013,1,Agreed
5061,R/68/17,68002,RUS,2013,1,TUR,2013,1,Agreed
5062,R/68/16,68003,RUS,2013,1,TUR,2013,1,Agreed
5063,R/68/15,68004,RUS,2013,1,TUR,2013,1,Agreed
5064,R/68/14,68005,RUS,2013,1,TUR,2013,1,Agreed
5065,R/68/13,68006,RUS,2013,2,TUR,2013,1,Disagreed
5066,R/68/12,68007,RUS,2013,2,TUR,2013,1,Disagreed
5067,R/68/24,68008,RUS,2013,1,TUR,2013,2,Disagreed
5068,R/68/28,68009,RUS,2013,2,TUR,2013,2,Agreed
5069,R/68/29,68010,RUS,2013,1,TUR,2013,1,Agreed
5070,R/68/30,68011,RUS,2013,2,TUR,2013,1,Disagreed
5071,R/68/31,68012,RUS,2013,2,TUR,2013,1,Disagreed
5072,R/68/32,68013,RUS,2013,3,TUR,2013,2,Disagreed
5073,R/68/35,68014,RUS,2013,3,TUR,2013,8,Disagreed
5074,R/68/38,68015,RUS,2013,1,TUR,2013,2,Disagreed
5075,R/68/39,68016,RUS,2013,3,TUR,2013,1,Disagreed
5076,R/68/40,68017,RUS,2013,2,TUR,2013,3,Disagreed
5077,R/68/42,68018,RUS,2013,3,TUR,2013,3,Agreed
5078,R/68/43,68019,RUS,2013,2,TUR,2013,1,Disagreed
5079,R/68/44,68020,RUS,2013,1,TUR,2013,1,Agreed
5080,R/68/46,68021,RUS,2013,3,TUR,2013,2,Disagreed
5081,R/68/51,68022,RUS,2013,2,TUR,2013,1,Disagreed
5082,R/68/56,68023,RUS,2013,2,TUR,2013,1,Disagreed
5083,R/68/58,68024,RUS,2013,2,TUR,2013,3,Disagreed
5084,R/68/65,68025,RUS,2013,1,TUR,2013,1,Agreed
5085,R/68/68,68026,RUS,2013,1,TUR,2013,1,Agreed
5086,R/68/47,68027,RUS,2013,2,TUR,2013,3,Disagreed
5087,R/68/70,68028,RUS,2013,1,TUR,2013,3,Disagreed
5088,R/68/88,68029,RUS,2013,1,TUR,2013,1,Agreed
5089,R/68/97,68030,RUS,2013,1,TUR,2013,1,Agreed
5090,R/68/96,68031,RUS,2013,1,TUR,2013,1,Agreed
5091,R/68/89,68032,RUS,2013,2,TUR,2013,1,Disagreed
5092,R/68/83,68033,RUS,2013,1,TUR,2013,1,Agreed
5093,R/68/82,68034,RUS,2013,1,TUR,2013,1,Agreed
5094,R/68/81,68035,RUS,2013,1,TUR,2013,1,Agreed
5095,R/68/80,68036,RUS,2013,2,TUR,2013,1,Disagreed
5096,R/68/76,68037,RUS,2013,1,TUR,2013,1,Agreed
5097,R/68/79,68038,RUS,2013,1,TUR,2013,1,Agreed
5098,R/68/84,68039,RUS,2013,1,TUR,2013,1,Agreed
5099,R/68/87,68040,RUS,2013,1,TUR,2013,1,Agreed
5100,R/68/78,68041,RUS,2013,1,TUR,2013,1,Agreed
5101,R/68/77,68042,RUS,2013,1,TUR,2013,1,Agreed
5102,R/68/182,68043,RUS,2013,3,TUR,2013,1,Disagreed
5103,R/68/175,68044,RUS,2013,1,TUR,2013,3,Disagreed
5104,R/68/168,68045,RUS,2013,1,TUR,2013,3,Disagreed
5105,R/68/161,68046,RUS,2013,1,TUR,2013,3,Disagreed
5106,R/68/162,68047,RUS,2013,1,TUR,2013,3,Disagreed
5107,R/68/158,68048,RUS,2013,1,TUR,2013,1,Agreed
5108,R/68/159,68049,RUS,2013,1,TUR,2013,3,Disagreed
5109,R/68/154,68050,RUS,2013,1,TUR,2013,1,Agreed
5110,R/68/152,68051,RUS,2013,1,TUR,2013,3,Disagreed
5111,R/68/151,68052,RUS,2013,1,TUR,2013,1,Agreed
5112,R/68/150,68053,RUS,2013,1,TUR,2013,1,Agreed
5113,R/68/144,68054,RUS,2013,1,TUR,2013,3,Disagreed
5114,R/68/184,68055,RUS,2013,3,TUR,2013,8,Disagreed
5115,R/68/200,68056,RUS,2013,1,TUR,2013,2,Disagreed
5116,R/68/209,68057,RUS,2013,1,TUR,2013,2,Disagreed
5117,R/68/235,68058,RUS,2013,1,TUR,2013,1,Agreed
5118,R/68/206,68059,RUS,2013,1,TUR,2013,1,Agreed
5119,R/68/241,68060,RUS,2013,1,TUR,2013,1,Agreed
5120,R/68/262,68061,RUS,2014,3,TUR,2014,1,Disagreed
5121,R/68/274,68062,RUS,2014,3,TUR,2014,2,Disagreed
5122,R/68/292,68063,RUS,2014,1,TUR,2014,1,Agreed
5123,R/68/304,68064,RUS,2014,1,TUR,2014,1,Agreed
5124,R/69/5,69001,RUS,2014,1,TUR,2014,1,Agreed
5125,R/69/14,69002,RUS,2014,1,TUR,2014,1,Agreed
5126,R/69/20,69003,RUS,2014,2,TUR,2014,1,Disagreed
5127,R/69/21,69004,RUS,2014,2,TUR,2014,1,Disagreed
5128,R/69/22,69005,RUS,2014,1,TUR,2014,1,Agreed
5129,R/69/23,69006,RUS,2014,1,TUR,2014,1,Agreed
5130,R/69/24,69007,RUS,2014,1,TUR,2014,1,Agreed
5131,R/69/25,69008,RUS,2014,1,TUR,2014,1,Agreed
5132,R/69/27,69009,RUS,2014,1,TUR,2014,1,Agreed
5133,R/69/30,69010,RUS,2014,2,TUR,2014,2,Agreed
5134,R/69/31,69011,RUS,2014,1,TUR,2014,1,Agreed
5135,R/69/32,69012,RUS,2014,1,TUR,2014,2,Disagreed
5136,R/69/34,69013,RUS,2014,2,TUR,2014,1,Disagreed
5137,R/69/35,69014,RUS,2014,3,TUR,2014,1,Disagreed
5138,R/69/37,69015,RUS,2014,3,TUR,2014,1,Disagreed
5139,R/69/40,69016,RUS,2014,2,TUR,2014,3,Disagreed
5140,R/69/41,69017,RUS,2014,3,TUR,2014,2,Disagreed
5141,R/69/42,69018,RUS,2014,3,TUR,2014,2,Disagreed
5142,R/69/43,69019,RUS,2014,3,TUR,2014,3,Agreed
5143,R/69/44,69020,RUS,2014,1,TUR,2014,1,Agreed
5144,R/69/47,69021,RUS,2014,2,TUR,2014,1,Disagreed
5145,R/69/48,69022,RUS,2014,2,TUR,2014,3,Disagreed
5146,R/69/49,69023,RUS,2014,2,TUR,2014,1,Disagreed
5147,R/69/52,69024,RUS,2014,2,TUR,2014,1,Disagreed
5148,R/69/53,69025,RUS,2014,1,TUR,2014,1,Agreed
5149,R/69/54,69026,RUS,2014,1,TUR,2014,2,Disagreed
5150,R/69/57,69027,RUS,2014,2,TUR,2014,2,Agreed
5151,R/69/58,69028,RUS,2014,3,TUR,2014,2,Disagreed
5152,R/69/59,69029,RUS,2014,2,TUR,2014,1,Disagreed
5153,R/69/61,69030,RUS,2014,1,TUR,2014,1,Agreed
5154,R/69/62,69031,RUS,2014,1,TUR,2014,1,Agreed
5155,R/69/66,69032,RUS,2014,1,TUR,2014,1,Agreed
5156,R/69/67,69033,RUS,2014,1,TUR,2014,1,Agreed
5157,R/69/69,69034,RUS,2014,2,TUR,2014,3,Disagreed
5158,R/69/78,69035,RUS,2014,1,TUR,2014,1,Agreed
5159,R/69/81,69036,RUS,2014,1,TUR,2014,1,Agreed
5160,R/69/106,69037,RUS,2014,1,TUR,2014,1,Agreed
5161,R/69/107,69038,RUS,2014,1,TUR,2014,1,Agreed
5162,R/69/86,69039,RUS,2014,1,TUR,2014,1,Agreed
5163,R/69/87,69040,RUS,2014,1,TUR,2014,1,Agreed
5164,R/69/88,69041,RUS,2014,1,TUR,2014,1,Agreed
5165,R/69/89,69042,RUS,2014,1,TUR,2014,1,Agreed
5166,R/69/90,69043,RUS,2014,2,TUR,2014,1,Disagreed
5167,R/69/91,69044,RUS,2014,1,TUR,2014,1,Agreed
5168,R/69/92,69045,RUS,2014,1,TUR,2014,1,Agreed
5169,R/69/93,69046,RUS,2014,1,TUR,2014,1,Agreed
5170,R/69/94,69047,RUS,2014,1,TUR,2014,1,Agreed
5171,R/69/97,69048,RUS,2014,1,TUR,2014,1,Agreed
5172,R/69/98,69049,RUS,2014,1,TUR,2014,1,Agreed
5173,R/69/99,69050,RUS,2014,2,TUR,2014,1,Disagreed
5174,R/69/155,69051,RUS,2014,1,TUR,2014,2,Disagreed
5175,R/69/160,69052,RUS,2014,1,TUR,2014,2,Disagreed
5176,R/69/162,69053,RUS,2014,1,TUR,2014,1,Agreed
5177,R/69/163,69054,RUS,2014,1,TUR,2014,3,Disagreed
5178,R/69/165,69055,RUS,2014,1,TUR,2014,1,Agreed
5179,R/69/170,69056,RUS,2014,1,TUR,2014,1,Agreed
5180,R/69/171,69057,RUS,2014,1,TUR,2014,1,Agreed
5181,R/69/173,69058,RUS,2014,1,TUR,2014,3,Disagreed
5182,R/69/176,69059,RUS,2014,1,TUR,2014,3,Disagreed
5183,R/69/178,69060,RUS,2014,1,TUR,2014,3,Disagreed
5184,R/69/180,69061,RUS,2014,1,TUR,2014,3,Disagreed
5185,R/69/181,69062,RUS,2014,1,TUR,2014,1,Agreed
5186,R/69/182,69063,RUS,2014,2,TUR,2014,1,Disagreed
5187,R/69/186,69064,RUS,2014,1,TUR,2014,1,Agreed
5188,R/69/188,69065,RUS,2014,3,TUR,2014,1,Disagreed
5189,R/69/189,69066,RUS,2014,3,TUR,2014,1,Disagreed
5190,R/69/190,69067,RUS,2014,3,TUR,2014,8,Disagreed
5191,R/69/207,69068,RUS,2014,1,TUR,2014,2,Disagreed
5192,R/69/210,69069,RUS,2014,8,TUR,2014,3,Disagreed
5193,R/69/212,69070,RUS,2014,8,TUR,2014,1,Disagreed
5194,R/69/227,69071,RUS,2014,1,TUR,2014,2,Disagreed
5195,R/69/238,69072,RUS,2014,2,TUR,2014,2,Agreed
5196,R/69/239,69073,RUS,2014,2,TUR,2014,1,Disagreed
5197,R/69/241,69074,RUS,2014,1,TUR,2014,1,Agreed
5198,R/69/245,69075,RUS,2014,1,TUR,2014,3,Disagreed
5199,R/69/247,69076,RUS,2014,1,TUR,2014,1,Agreed
5200,R/69/286,69077,RUS,2015,3,TUR,2015,1,Disagreed
5201,R/69/302,69078,RUS,2015,1,TUR,2015,1,Agreed
5202,R/69/319,69079,RUS,2015,1,TUR,2015,1,Agreed
5203,R/69/320,69080,RUS,2015,1,TUR,2015,1,Agreed
5204,R/69/326,69081,RUS,2015,2,TUR,2015,8,Disagreed
5205,R/70/5,70001,RUS,2015,1,TUR,2015,1,Agreed
5206,R/70/10,70002,RUS,2015,2,TUR,2015,1,Disagreed
5207,R/70/12,70003,RUS,2015,2,TUR,2015,1,Disagreed
5208,R/70/13,70004,RUS,2015,2,TUR,2015,1,Disagreed
5209,R/70/14,70005,RUS,2015,1,TUR,2015,1,Agreed
5210,R/70/15,70006,RUS,2015,1,TUR,2015,1,Agreed
5211,R/70/16,70007,RUS,2015,1,TUR,2015,1,Agreed
5212,R/70/17,70008,RUS,2015,1,TUR,2015,1,Agreed
5213,R/70/22,70009,RUS,2015,1,TUR,2015,2,Disagreed
5214,R/70/25,70010,RUS,2015,2,TUR,2015,2,Agreed
5215,R/70/26,70011,RUS,2015,1,TUR,2015,1,Agreed
5216,R/70/27,70012,RUS,2015,1,TUR,2015,2,Disagreed
5217,R/70/28,70013,RUS,2015,1,TUR,2015,1,Agreed
5218,R/70/31,70014,RUS,2015,1,TUR,2015,2,Disagreed
5219,R/70/33,70015,RUS,2015,3,TUR,2015,2,Disagreed
5220,R/70/34,70016,RUS,2015,3,TUR,2015,2,Disagreed
5221,R/70/37,70017,RUS,2015,2,TUR,2015,3,Disagreed
5222,R/70/38,70018,RUS,2015,3,TUR,2015,2,Disagreed
5223,R/70/39,70019,RUS,2015,1,TUR,2015,1,Agreed
5224,R/70/40,70020,RUS,2015,3,TUR,2015,1,Disagreed
5225,R/70/41,70021,RUS,2015,2,TUR,2015,1,Disagreed
5226,R/70/44,70022,RUS,2015,2,TUR,2015,1,Disagreed
5227,R/70/45,70023,RUS,2015,3,TUR,2015,1,Disagreed
5228,R/70/47,70024,RUS,2015,3,TUR,2015,3,Agreed
5229,R/70/48,70025,RUS,2015,3,TUR,2015,3,Agreed
5230,R/70/50,70026,RUS,2015,3,TUR,2015,3,Agreed
5231,R/70/51,70027,RUS,2015,3,TUR,2015,2,Disagreed
5232,R/70/52,70028,RUS,2015,3,TUR,2015,3,Agreed
5233,R/70/54,70029,RUS,2015,3,TUR,2015,2,Disagreed
5234,R/70/55,70030,RUS,2015,2,TUR,2015,1,Disagreed
5235,R/70/56,70031,RUS,2015,3,TUR,2015,3,Agreed
5236,R/70/57,70032,RUS,2015,2,TUR,2015,2,Agreed
5237,R/70/58,70033,RUS,2015,2,TUR,2015,1,Disagreed
5238,R/70/62,70034,RUS,2015,2,TUR,2015,3,Disagreed
5239,R/70/70,70035,RUS,2015,1,TUR,2015,1,Agreed
5240,R/70/73,70036,RUS,2015,1,TUR,2015,1,Agreed
